invoice_id,order_id,vendor_name,invoice_amount,tax_amount,net_total,invoice_date,due_date,status
INV-2026-1361,ord_live_1361,PhonePe Merchant Services,90377.0,16267.86,106644.86,2026-08-17 00:58:15,2026-09-16 00:58:15,ISSUED
INV-2026-1362,ord_live_1362,BillDesk Technology Services,56181.0,10112.58,66293.58,2026-07-20 18:24:29,2026-08-19 18:24:29,ISSUED
INV-2026-1363,ord_live_1363,BillDesk Technology Services,1149.0,206.82,1355.82,2026-07-31 23:06:51,2026-08-30 23:06:51,ISSUED
INV-2026-1364,ord_live_1364,Cashfree Payments India Pvt Ltd,44294.0,7972.92,52266.92,2026-07-20 22:02:36,2026-08-19 22:02:36,ISSUED
INV-2026-1365,ord_live_1365,BillDesk Technology Services,633.0,113.94,746.94,2026-08-05 03:37:46,2026-09-04 03:37:46,ISSUED
INV-2026-1366,ord_live_1366,BillDesk Technology Services,774.0,139.32,913.3199999999999,2026-07-14 21:36:53,2026-08-13 21:36:53,ISSUED
INV-2026-1367,ord_live_1367,PhonePe Merchant Services,13061.0,2350.98,15411.98,2026-07-17 00:46:41,2026-08-16 00:46:41,ISSUED
INV-2026-1368,ord_live_1368,Razorpay Software Private Limited,1727.0,310.86,2037.8600000000001,2026-07-22 14:08:46,2026-08-21 14:08:46,ISSUED
INV-2026-1369,ord_live_1369,Razorpay Software Private Limited,55529.0,9995.22,65524.22,2026-08-10 10:33:02,2026-09-09 10:33:02,ISSUED
INV-2026-1370,ord_live_1370,BillDesk Technology Services,112.0,20.16,132.16,2026-07-26 13:53:40,2026-08-25 13:53:40,ISSUED
INV-2026-1371,ord_live_1371,Cashfree Payments India Pvt Ltd,2299.0,413.82,2712.82,2026-07-14 01:29:23,2026-08-13 01:29:23,ISSUED
INV-2026-1372,ord_live_1372,Paytm Payments Bank Ltd,17833.0,3209.94,21042.94,2026-08-12 00:01:00,2026-09-11 00:01:00,ISSUED
INV-2026-1373,ord_live_1373,Razorpay Software Private Limited,1578.0,284.04,1862.04,2026-07-18 02:18:01,2026-08-17 02:18:01,ISSUED
INV-2026-1374,ord_live_1374,Razorpay Software Private Limited,296.0,53.28,349.28,2026-08-02 13:15:12,2026-09-01 13:15:12,ISSUED
INV-2026-1375,ord_live_1375,BillDesk Technology Services,911.0,163.98,1074.98,2026-07-05 20:25:29,2026-08-04 20:25:29,ISSUED
INV-2026-1376,ord_live_1376,Razorpay Software Private Limited,1499.0,269.82,1768.82,2026-07-06 05:54:41,2026-08-05 05:54:41,ISSUED
INV-2026-1377,ord_live_1377,Cashfree Payments India Pvt Ltd,871.0,156.78,1027.78,2026-08-05 00:03:40,2026-09-04 00:03:40,ISSUED
INV-2026-1378,ord_live_1378,BillDesk Technology Services,1122.0,201.96,1323.96,2026-07-28 05:50:21,2026-08-27 05:50:21,ISSUED
INV-2026-1379,ord_live_1379,BillDesk Technology Services,35057.0,6310.26,41367.26,2026-07-14 07:56:36,2026-08-13 07:56:36,ISSUED
INV-2026-1380,ord_live_1380,Paytm Payments Bank Ltd,251.0,45.18,296.18,2026-08-12 17:57:34,2026-09-11 17:57:34,ISSUED
INV-2026-1381,ord_live_1381,Razorpay Software Private Limited,40610.0,7309.8,47919.8,2026-07-01 15:37:09,2026-07-31 15:37:09,ISSUED
INV-2026-1382,ord_live_1382,Cashfree Payments India Pvt Ltd,1253.0,225.54,1478.54,2026-07-16 03:53:54,2026-08-15 03:53:54,ISSUED
INV-2026-1383,ord_live_1383,BillDesk Technology Services,41740.0,7513.2,49253.2,2026-07-25 08:08:50,2026-08-24 08:08:50,ISSUED
INV-2026-1384,ord_live_1384,Razorpay Software Private Limited,13333.0,2399.94,15732.94,2026-07-03 12:27:14,2026-08-02 12:27:14,ISSUED
INV-2026-1385,ord_live_1385,PhonePe Merchant Services,14999.0,2699.82,17698.82,2026-08-18 19:01:40,2026-09-17 19:01:40,ISSUED
INV-2026-1386,ord_live_1386,BillDesk Technology Services,13659.0,2458.62,16117.619999999999,2026-08-04 21:27:11,2026-09-03 21:27:11,ISSUED
INV-2026-1387,ord_live_1387,BillDesk Technology Services,11678.0,2102.04,13780.04,2026-07-16 07:04:05,2026-08-15 07:04:05,ISSUED
INV-2026-1388,ord_live_1388,BillDesk Technology Services,1704.0,306.72,2010.72,2026-08-09 13:47:24,2026-09-08 13:47:24,ISSUED
INV-2026-1389,ord_live_1389,PhonePe Merchant Services,109.0,19.62,128.62,2026-07-19 23:23:48,2026-08-18 23:23:48,ISSUED
INV-2026-1390,ord_live_1390,PhonePe Merchant Services,482.0,86.76,568.76,2026-07-27 23:35:35,2026-08-26 23:35:35,ISSUED
INV-2026-1391,ord_live_1391,Cashfree Payments India Pvt Ltd,823.0,148.14,971.14,2026-08-04 11:38:38,2026-09-03 11:38:38,ISSUED
INV-2026-1392,ord_live_1392,Paytm Payments Bank Ltd,946.0,170.28,1116.28,2026-07-24 11:46:57,2026-08-23 11:46:57,ISSUED
INV-2026-1393,ord_live_1393,Cashfree Payments India Pvt Ltd,14475.0,2605.5,17080.5,2026-07-10 13:17:19,2026-08-09 13:17:19,ISSUED
INV-2026-1394,ord_live_1394,Razorpay Software Private Limited,441.0,79.38,520.38,2026-07-27 17:26:19,2026-08-26 17:26:19,ISSUED
INV-2026-1395,ord_live_1395,Paytm Payments Bank Ltd,604.0,108.72,712.72,2026-08-16 05:31:38,2026-09-15 05:31:38,ISSUED
INV-2026-1396,ord_live_1396,Cashfree Payments India Pvt Ltd,722.0,129.96,851.96,2026-06-30 21:21:53,2026-07-30 21:21:53,ISSUED
INV-2026-1397,ord_live_1397,Razorpay Software Private Limited,980.0,176.4,1156.4,2026-08-11 04:08:19,2026-09-10 04:08:19,ISSUED
INV-2026-1398,ord_live_1398,PhonePe Merchant Services,33163.0,5969.34,39132.34,2026-07-30 19:11:25,2026-08-29 19:11:25,ISSUED
INV-2026-1399,ord_live_1399,BillDesk Technology Services,18089.0,3256.02,21345.02,2026-08-05 16:20:24,2026-09-04 16:20:24,ISSUED
INV-2026-1400,ord_live_1400,PhonePe Merchant Services,1253.0,225.54,1478.54,2026-07-13 03:34:11,2026-08-12 03:34:11,ISSUED
INV-2026-1401,ord_live_1401,Paytm Payments Bank Ltd,8869.0,1596.42,10465.42,2026-07-28 18:53:44,2026-08-27 18:53:44,ISSUED
INV-2026-1402,ord_live_1402,Paytm Payments Bank Ltd,6560.0,1180.8,7740.8,2026-08-09 18:15:16,2026-09-08 18:15:16,ISSUED
INV-2026-1403,ord_live_1403,Paytm Payments Bank Ltd,871.0,156.78,1027.78,2026-07-04 23:38:30,2026-08-03 23:38:30,ISSUED
INV-2026-1404,ord_live_1404,PhonePe Merchant Services,15706.0,2827.08,18533.08,2026-08-03 10:50:23,2026-09-02 10:50:23,ISSUED
INV-2026-1405,ord_live_1405,Razorpay Software Private Limited,13632.0,2453.76,16085.76,2026-07-11 05:39:02,2026-08-10 05:39:02,ISSUED
INV-2026-1406,ord_live_1406,Razorpay Software Private Limited,131421.0,23655.78,155076.78,2026-07-06 09:06:16,2026-08-05 09:06:16,ISSUED
INV-2026-1407,ord_live_1407,Cashfree Payments India Pvt Ltd,9242.0,1663.56,10905.56,2026-07-28 20:25:29,2026-08-27 20:25:29,ISSUED
INV-2026-1408,ord_live_1408,BillDesk Technology Services,138278.0,24890.04,163168.04,2026-07-06 18:26:58,2026-08-05 18:26:58,ISSUED
INV-2026-1409,ord_live_1409,BillDesk Technology Services,67851.0,12213.18,80064.18,2026-07-09 20:19:21,2026-08-08 20:19:21,ISSUED
INV-2026-1410,ord_live_1410,Paytm Payments Bank Ltd,13413.0,2414.34,15827.34,2026-07-30 12:28:46,2026-08-29 12:28:46,ISSUED
INV-2026-1411,ord_live_1411,BillDesk Technology Services,190.0,34.2,224.2,2026-08-14 12:01:54,2026-09-13 12:01:54,ISSUED
INV-2026-1412,ord_live_1412,Paytm Payments Bank Ltd,1737.0,312.66,2049.66,2026-07-11 08:15:33,2026-08-10 08:15:33,ISSUED
INV-2026-1413,ord_live_1413,Cashfree Payments India Pvt Ltd,1245.0,224.1,1469.1,2026-07-27 23:14:51,2026-08-26 23:14:51,ISSUED
INV-2026-1414,ord_live_1414,Paytm Payments Bank Ltd,1410.0,253.8,1663.8,2026-08-11 22:25:01,2026-09-10 22:25:01,ISSUED
INV-2026-1415,ord_live_1415,PhonePe Merchant Services,14741.0,2653.38,17394.38,2026-07-01 07:13:13,2026-07-31 07:13:13,ISSUED
INV-2026-1416,ord_live_1416,BillDesk Technology Services,24100.0,4338.0,28438.0,2026-08-05 12:51:55,2026-09-04 12:51:55,ISSUED
INV-2026-1417,ord_live_1417,BillDesk Technology Services,1036.0,186.48,1222.48,2026-07-07 17:42:55,2026-08-06 17:42:55,ISSUED
INV-2026-1418,ord_live_1418,Cashfree Payments India Pvt Ltd,116079.0,20894.22,136973.22,2026-08-07 21:39:25,2026-09-06 21:39:25,ISSUED
INV-2026-1419,ord_live_1419,Cashfree Payments India Pvt Ltd,1036.0,186.48,1222.48,2026-08-08 14:52:43,2026-09-07 14:52:43,ISSUED
INV-2026-1420,ord_live_1420,Paytm Payments Bank Ltd,6389.0,1150.02,7539.02,2026-07-20 12:15:19,2026-08-19 12:15:19,ISSUED
INV-2026-1421,ord_live_1421,PhonePe Merchant Services,388.0,69.84,457.84000000000003,2026-08-01 21:26:38,2026-08-31 21:26:38,ISSUED
INV-2026-1422,ord_live_1422,Cashfree Payments India Pvt Ltd,479.0,86.22,565.22,2026-08-01 05:34:44,2026-08-31 05:34:44,ISSUED
INV-2026-1423,ord_live_1423,Razorpay Software Private Limited,690.0,124.2,814.2,2026-07-08 14:20:53,2026-08-07 14:20:53,ISSUED
INV-2026-1424,ord_live_1424,BillDesk Technology Services,834.0,150.12,984.12,2026-07-01 00:08:12,2026-07-31 00:08:12,ISSUED
INV-2026-1425,ord_live_1425,PhonePe Merchant Services,18219.0,3279.42,21498.42,2026-07-27 06:31:26,2026-08-26 06:31:26,ISSUED
INV-2026-1426,ord_live_1426,Cashfree Payments India Pvt Ltd,1256.0,226.08,1482.08,2026-07-01 16:18:02,2026-07-31 16:18:02,ISSUED
INV-2026-1427,ord_live_1427,Paytm Payments Bank Ltd,7511.0,1351.98,8862.98,2026-08-18 23:36:47,2026-09-17 23:36:47,ISSUED
INV-2026-1428,ord_live_1428,Razorpay Software Private Limited,5742.0,1033.56,6775.5599999999995,2026-07-18 02:52:23,2026-08-17 02:52:23,ISSUED
INV-2026-1429,ord_live_1429,PhonePe Merchant Services,546.0,98.28,644.28,2026-07-27 12:47:53,2026-08-26 12:47:53,ISSUED
INV-2026-1430,ord_live_1430,PhonePe Merchant Services,22112.0,3980.16,26092.16,2026-07-28 17:22:55,2026-08-27 17:22:55,ISSUED
INV-2026-1431,ord_live_1431,BillDesk Technology Services,27693.0,4984.74,32677.739999999998,2026-08-18 16:13:51,2026-09-17 16:13:51,ISSUED
INV-2026-1432,ord_live_1432,BillDesk Technology Services,16030.0,2885.4,18915.4,2026-07-11 04:08:50,2026-08-10 04:08:50,ISSUED
INV-2026-1433,ord_live_1433,PhonePe Merchant Services,57360.0,10324.8,67684.8,2026-07-23 02:17:38,2026-08-22 02:17:38,ISSUED
INV-2026-1434,ord_live_1434,Razorpay Software Private Limited,113357.0,20404.26,133761.26,2026-07-19 03:17:54,2026-08-18 03:17:54,ISSUED
INV-2026-1435,ord_live_1435,Paytm Payments Bank Ltd,128949.0,23210.82,152159.82,2026-07-03 17:55:41,2026-08-02 17:55:41,ISSUED
INV-2026-1436,ord_live_1436,BillDesk Technology Services,36362.0,6545.16,42907.16,2026-07-10 07:20:53,2026-08-09 07:20:53,ISSUED
INV-2026-1437,ord_live_1437,Paytm Payments Bank Ltd,390.0,70.2,460.2,2026-08-06 05:17:40,2026-09-05 05:17:40,ISSUED
INV-2026-1438,ord_live_1438,PhonePe Merchant Services,5050.0,909.0,5959.0,2026-07-26 01:47:17,2026-08-25 01:47:17,ISSUED
INV-2026-1439,ord_live_1439,Cashfree Payments India Pvt Ltd,117899.0,21221.82,139120.82,2026-08-06 09:55:49,2026-09-05 09:55:49,ISSUED
INV-2026-1440,ord_live_1440,BillDesk Technology Services,121953.0,21951.54,143904.54,2026-07-05 02:25:13,2026-08-04 02:25:13,ISSUED
INV-2026-1441,ord_live_1441,Paytm Payments Bank Ltd,12579.0,2264.22,14843.22,2026-07-18 19:35:36,2026-08-17 19:35:36,ISSUED
INV-2026-1442,ord_live_1442,Paytm Payments Bank Ltd,71662.0,12899.16,84561.16,2026-07-22 06:48:03,2026-08-21 06:48:03,ISSUED
INV-2026-1443,ord_live_1443,Paytm Payments Bank Ltd,17059.0,3070.62,20129.62,2026-07-01 12:59:54,2026-07-31 12:59:54,ISSUED
INV-2026-1444,ord_live_1444,Cashfree Payments India Pvt Ltd,16018.0,2883.24,18901.239999999998,2026-07-13 07:58:08,2026-08-12 07:58:08,ISSUED
INV-2026-1445,ord_live_1445,BillDesk Technology Services,37958.0,6832.44,44790.44,2026-07-06 05:23:16,2026-08-05 05:23:16,ISSUED
INV-2026-1446,ord_live_1446,PhonePe Merchant Services,7423.0,1336.14,8759.14,2026-07-03 21:40:19,2026-08-02 21:40:19,ISSUED
INV-2026-1447,ord_live_1447,Cashfree Payments India Pvt Ltd,5118.0,921.24,6039.24,2026-06-30 15:30:04,2026-07-30 15:30:04,ISSUED
INV-2026-1448,ord_live_1448,Cashfree Payments India Pvt Ltd,1491.0,268.38,1759.38,2026-07-28 09:00:44,2026-08-27 09:00:44,ISSUED
INV-2026-1449,ord_live_1449,Paytm Payments Bank Ltd,130354.0,23463.72,153817.72,2026-08-13 13:30:04,2026-09-12 13:30:04,ISSUED
INV-2026-1450,ord_live_1450,Cashfree Payments India Pvt Ltd,1749.0,314.82,2063.82,2026-07-06 12:20:23,2026-08-05 12:20:23,ISSUED
INV-2026-1451,ord_live_1451,BillDesk Technology Services,1764.0,317.52,2081.52,2026-08-17 13:41:43,2026-09-16 13:41:43,ISSUED
INV-2026-1452,ord_live_1452,BillDesk Technology Services,2277.0,409.86,2686.86,2026-08-09 05:10:28,2026-09-08 05:10:28,ISSUED
INV-2026-1453,ord_live_1453,BillDesk Technology Services,1631.0,293.58,1924.58,2026-07-09 22:39:43,2026-08-08 22:39:43,ISSUED
INV-2026-1454,ord_live_1454,PhonePe Merchant Services,304.0,54.72,358.72,2026-07-08 12:37:46,2026-08-07 12:37:46,ISSUED
INV-2026-1455,ord_live_1455,Cashfree Payments India Pvt Ltd,116223.0,20920.14,137143.14,2026-08-19 13:15:17,2026-09-18 13:15:17,ISSUED
INV-2026-1456,ord_live_1456,Paytm Payments Bank Ltd,11336.0,2040.48,13376.48,2026-08-19 07:01:54,2026-09-18 07:01:54,ISSUED
INV-2026-1457,ord_live_1457,Paytm Payments Bank Ltd,18696.0,3365.28,22061.28,2026-07-13 08:25:18,2026-08-12 08:25:18,ISSUED
INV-2026-1458,ord_live_1458,Razorpay Software Private Limited,5694.0,1024.92,6718.92,2026-07-16 00:40:38,2026-08-15 00:40:38,ISSUED
INV-2026-1459,ord_live_1459,PhonePe Merchant Services,20790.0,3742.2,24532.2,2026-07-23 19:08:24,2026-08-22 19:08:24,ISSUED
INV-2026-1460,ord_live_1460,BillDesk Technology Services,7661.0,1378.98,9039.98,2026-08-18 00:49:04,2026-09-17 00:49:04,ISSUED
INV-2026-1461,ord_live_1461,PhonePe Merchant Services,635.0,114.3,749.3,2026-07-13 10:59:03,2026-08-12 10:59:03,ISSUED
INV-2026-1462,ord_live_1462,Cashfree Payments India Pvt Ltd,1558.0,280.44,1838.44,2026-08-01 22:27:44,2026-08-31 22:27:44,ISSUED
INV-2026-1463,ord_live_1463,Paytm Payments Bank Ltd,19617.0,3531.06,23148.06,2026-08-08 13:17:05,2026-09-07 13:17:05,ISSUED
INV-2026-1464,ord_live_1464,Paytm Payments Bank Ltd,8658.0,1558.44,10216.44,2026-07-10 02:20:25,2026-08-09 02:20:25,ISSUED
INV-2026-1465,ord_live_1465,PhonePe Merchant Services,9819.0,1767.42,11586.42,2026-07-03 16:05:59,2026-08-02 16:05:59,ISSUED
INV-2026-1466,ord_live_1466,Cashfree Payments India Pvt Ltd,3803.0,684.54,4487.54,2026-07-20 06:47:42,2026-08-19 06:47:42,ISSUED
INV-2026-1467,ord_live_1467,Paytm Payments Bank Ltd,380.0,68.4,448.4,2026-08-13 09:10:31,2026-09-12 09:10:31,ISSUED
INV-2026-1468,ord_live_1468,Cashfree Payments India Pvt Ltd,10495.0,1889.1,12384.1,2026-07-10 20:08:47,2026-08-09 20:08:47,ISSUED
INV-2026-1469,ord_live_1469,Paytm Payments Bank Ltd,70556.0,12700.08,83256.08,2026-07-01 19:51:27,2026-07-31 19:51:27,ISSUED
INV-2026-1470,ord_live_1470,BillDesk Technology Services,1557.0,280.26,1837.26,2026-08-06 05:04:31,2026-09-05 05:04:31,ISSUED
INV-2026-1471,ord_live_1471,PhonePe Merchant Services,1122.0,201.96,1323.96,2026-08-05 14:23:10,2026-09-04 14:23:10,ISSUED
INV-2026-1472,ord_live_1472,Paytm Payments Bank Ltd,64179.0,11552.22,75731.22,2026-08-15 12:14:47,2026-09-14 12:14:47,ISSUED
INV-2026-1473,ord_live_1473,Paytm Payments Bank Ltd,20805.0,3744.9,24549.9,2026-07-15 10:30:23,2026-08-14 10:30:23,ISSUED
INV-2026-1474,ord_live_1474,PhonePe Merchant Services,1855.0,333.9,2188.9,2026-07-03 02:51:58,2026-08-02 02:51:58,ISSUED
INV-2026-1475,ord_live_1475,Razorpay Software Private Limited,951.0,171.18,1122.18,2026-08-15 19:17:52,2026-09-14 19:17:52,ISSUED
INV-2026-1476,ord_live_1476,PhonePe Merchant Services,1127.0,202.86,1329.8600000000001,2026-08-12 10:11:14,2026-09-11 10:11:14,ISSUED
INV-2026-1477,ord_live_1477,Cashfree Payments India Pvt Ltd,1051.0,189.18,1240.18,2026-07-18 18:20:05,2026-08-17 18:20:05,ISSUED
INV-2026-1478,ord_live_1478,Razorpay Software Private Limited,696.0,125.28,821.28,2026-08-05 18:47:39,2026-09-04 18:47:39,ISSUED
INV-2026-1479,ord_live_1479,Cashfree Payments India Pvt Ltd,1109.0,199.62,1308.62,2026-08-18 15:46:57,2026-09-17 15:46:57,ISSUED
INV-2026-1480,ord_live_1480,Cashfree Payments India Pvt Ltd,938.0,168.84,1106.84,2026-07-01 16:34:22,2026-07-31 16:34:22,ISSUED
INV-2026-1481,ord_live_1481,Paytm Payments Bank Ltd,1445.0,260.1,1705.1,2026-07-25 08:46:19,2026-08-24 08:46:19,ISSUED
INV-2026-1482,ord_live_1482,Paytm Payments Bank Ltd,9804.0,1764.72,11568.72,2026-07-27 00:03:09,2026-08-26 00:03:09,ISSUED
INV-2026-1483,ord_live_1483,BillDesk Technology Services,573.0,103.14,676.14,2026-08-02 22:44:57,2026-09-01 22:44:57,ISSUED
INV-2026-1484,ord_live_1484,PhonePe Merchant Services,86129.0,15503.22,101632.22,2026-08-06 12:32:08,2026-09-05 12:32:08,ISSUED
INV-2026-1485,ord_live_1485,Paytm Payments Bank Ltd,4040.0,727.2,4767.2,2026-07-28 06:08:15,2026-08-27 06:08:15,ISSUED
INV-2026-1486,ord_live_1486,Cashfree Payments India Pvt Ltd,72482.0,13046.76,85528.76,2026-07-26 07:53:47,2026-08-25 07:53:47,ISSUED
INV-2026-1487,ord_live_1487,BillDesk Technology Services,9654.0,1737.72,11391.72,2026-07-04 15:08:49,2026-08-03 15:08:49,ISSUED
INV-2026-1488,ord_live_1488,Razorpay Software Private Limited,1019.0,183.42,1202.42,2026-07-29 19:26:07,2026-08-28 19:26:07,ISSUED
INV-2026-1489,ord_live_1489,Paytm Payments Bank Ltd,17182.0,3092.76,20274.760000000002,2026-07-16 12:05:10,2026-08-15 12:05:10,ISSUED
INV-2026-1490,ord_live_1490,Paytm Payments Bank Ltd,3321.0,597.78,3918.7799999999997,2026-07-13 19:09:05,2026-08-12 19:09:05,ISSUED
INV-2026-1491,ord_live_1491,Razorpay Software Private Limited,199.0,35.82,234.82,2026-08-12 18:16:52,2026-09-11 18:16:52,ISSUED
INV-2026-1492,ord_live_1492,Razorpay Software Private Limited,134271.0,24168.78,158439.78,2026-08-05 08:35:15,2026-09-04 08:35:15,ISSUED
INV-2026-1493,ord_live_1493,BillDesk Technology Services,1724.0,310.32,2034.32,2026-07-08 12:00:03,2026-08-07 12:00:03,ISSUED
INV-2026-1494,ord_live_1494,Paytm Payments Bank Ltd,919.0,165.42,1084.42,2026-07-24 06:40:41,2026-08-23 06:40:41,ISSUED
INV-2026-1495,ord_live_1495,Paytm Payments Bank Ltd,4457.0,802.26,5259.26,2026-07-01 11:12:57,2026-07-31 11:12:57,ISSUED
INV-2026-1496,ord_live_1496,Cashfree Payments India Pvt Ltd,1834.0,330.12,2164.12,2026-07-21 12:02:29,2026-08-20 12:02:29,ISSUED
INV-2026-1497,ord_live_1497,Paytm Payments Bank Ltd,48387.0,8709.66,57096.66,2026-08-15 21:31:01,2026-09-14 21:31:01,ISSUED
INV-2026-1498,ord_live_1498,PhonePe Merchant Services,823.0,148.14,971.14,2026-07-13 14:17:17,2026-08-12 14:17:17,ISSUED
INV-2026-1499,ord_live_1499,BillDesk Technology Services,1367.0,246.06,1613.06,2026-08-08 16:41:18,2026-09-07 16:41:18,ISSUED
INV-2026-1500,ord_live_1500,Cashfree Payments India Pvt Ltd,51393.0,9250.74,60643.74,2026-07-03 11:17:24,2026-08-02 11:17:24,ISSUED
